county,year,year_month,total_crime_guns,ghost_guns,population,ghost_guns_per_100k
Imperial,2018,2018-01-01,16,0,181374,0
Imperial,2018,2018-02-01,8,0,181374,0
Imperial,2018,2018-03-01,2,0,181374,0
Imperial,2018,2018-04-01,1,0,181374,0
Imperial,2018,2018-05-01,3,0,181374,0
Imperial,2018,2018-06-01,7,0,181374,0
Imperial,2018,2018-07-01,22,0,181374,0
Imperial,2018,2018-08-01,16,0,181374,0
Imperial,2018,2018-09-01,6,0,181374,0
Imperial,2018,2018-10-01,12,0,181374,0
Imperial,2018,2018-11-01,5,0,181374,0
Imperial,2018,2018-12-01,11,0,181374,0
Imperial,2019,2019-01-01,9,0,181025,0
Imperial,2019,2019-02-01,37,0,181025,0
Imperial,2019,2019-03-01,9,0,181025,0
Imperial,2019,2019-04-01,7,0,181025,0
Imperial,2019,2019-05-01,4,0,181025,0
Imperial,2019,2019-06-01,7,0,181025,0
Imperial,2019,2019-07-01,11,0,181025,0
Imperial,2019,2019-08-01,8,0,181025,0
Imperial,2019,2019-09-01,4,0,181025,0
Imperial,2019,2019-10-01,16,0,181025,0
Imperial,2019,2019-11-01,13,0,181025,0
Imperial,2019,2019-12-01,5,0,181025,0
Imperial,2020,2020-01-01,7,0,180036,0
Imperial,2020,2020-02-01,10,0,180036,0
Imperial,2020,2020-03-01,16,0,180036,0
Imperial,2020,2020-04-01,5,0,180036,0
Imperial,2020,2020-05-01,3,0,180036,0
Imperial,2020,2020-06-01,5,0,180036,0
Imperial,2020,2020-07-01,6,0,180036,0
Imperial,2020,2020-08-01,40,2,180036,1.1
Imperial,2020,2020-09-01,9,0,180036,0
Imperial,2020,2020-10-01,12,0,180036,0
Imperial,2020,2020-11-01,11,0,180036,0
Imperial,2020,2020-12-01,15,2,180036,1.1
Imperial,2021,2021-01-01,6,0,180496,0
Imperial,2021,2021-02-01,10,0,180496,0
Imperial,2021,2021-03-01,12,0,180496,0
Imperial,2021,2021-04-01,12,1,180496,0.6
Imperial,2021,2021-05-01,13,0,180496,0
Imperial,2021,2021-06-01,31,0,180496,0
Imperial,2021,2021-07-01,14,1,180496,0.6
Imperial,2021,2021-08-01,7,0,180496,0
Imperial,2021,2021-09-01,25,1,180496,0.6
Imperial,2021,2021-10-01,14,1,180496,0.6
Imperial,2021,2021-11-01,11,1,180496,0.6
Imperial,2021,2021-12-01,17,1,180496,0.6
Imperial,2022,2022-01-01,17,4,180753,2.2
Imperial,2022,2022-02-01,14,1,180753,0.6
Imperial,2022,2022-03-01,12,0,180753,0
Imperial,2022,2022-04-01,6,0,180753,0
Imperial,2022,2022-05-01,6,0,180753,0
Imperial,2022,2022-06-01,11,0,180753,0
Imperial,2022,2022-07-01,15,0,180753,0
Imperial,2022,2022-08-01,32,0,180753,0
Imperial,2022,2022-09-01,7,0,180753,0
Imperial,2022,2022-10-01,12,0,180753,0
Imperial,2022,2022-11-01,14,2,180753,1.1
Imperial,2022,2022-12-01,4,0,180753,0
Imperial,2023,2023-01-01,4,0,181361,0
Imperial,2023,2023-02-01,8,1,181361,0.6
Imperial,2023,2023-03-01,15,0,181361,0
Imperial,2023,2023-04-01,16,0,181361,0
Imperial,2023,2023-05-01,6,0,181361,0
Imperial,2023,2023-06-01,13,2,181361,1.1
Imperial,2023,2023-07-01,2,0,181361,0
Imperial,2023,2023-08-01,8,1,181361,0.6
Imperial,2023,2023-09-01,16,2,181361,1.1
Imperial,2023,2023-10-01,7,0,181361,0
Imperial,2023,2023-11-01,20,0,181361,0
Imperial,2023,2023-12-01,5,0,181361,0
Imperial,2024,2024-01-01,4,0,184994,0
Imperial,2024,2024-02-01,6,1,184994,0.5
Imperial,2024,2024-03-01,5,0,184994,0
Imperial,2024,2024-04-01,12,0,184994,0
Imperial,2024,2024-05-01,9,0,184994,0
Imperial,2024,2024-06-01,10,0,184994,0
Imperial,2024,2024-07-01,9,0,184994,0
Imperial,2024,2024-08-01,2,0,184994,0
Imperial,2024,2024-09-01,4,0,184994,0
Imperial,2024,2024-10-01,13,0,184994,0
Imperial,2024,2024-11-01,14,0,184994,0
Imperial,2024,2024-12-01,3,0,184994,0
Imperial,2025,2025-01-01,5,0,186499,0
Imperial,2025,2025-02-01,13,0,186499,0
Imperial,2025,2025-03-01,13,1,186499,0.5
Imperial,2025,2025-04-01,7,0,186499,0
Imperial,2025,2025-05-01,17,0,186499,0
Imperial,2025,2025-06-01,10,2,186499,1.1
Inyo,2010,2010-01-01,5,0,18546,0
Inyo,2010,2010-02-01,0,0,18546,0
Inyo,2010,2010-03-01,5,0,18546,0
Inyo,2010,2010-04-01,3,0,18546,0
Inyo,2010,2010-05-01,0,0,18546,0
Inyo,2010,2010-06-01,6,0,18546,0
Inyo,2010,2010-07-01,1,0,18546,0
Inyo,2010,2010-08-01,0,0,18546,0
Inyo,2010,2010-09-01,2,0,18546,0
Inyo,2010,2010-10-01,0,0,18546,0
Inyo,2010,2010-11-01,0,0,18546,0
Inyo,2010,2010-12-01,0,0,18546,0
Inyo,2011,2011-01-01,1,0,18582,0
Inyo,2011,2011-02-01,1,0,18582,0
Inyo,2011,2011-03-01,0,0,18582,0
Inyo,2011,2011-04-01,0,0,18582,0
Inyo,2011,2011-05-01,1,0,18582,0
Inyo,2011,2011-06-01,1,0,18582,0
Inyo,2011,2011-07-01,2,0,18582,0
Inyo,2011,2011-08-01,2,0,18582,0
Inyo,2011,2011-09-01,0,0,18582,0
Inyo,2011,2011-10-01,5,0,18582,0
Inyo,2011,2011-11-01,2,0,18582,0
Inyo,2011,2011-12-01,0,0,18582,0
Inyo,2012,2012-01-01,0,0,18617,0
Inyo,2012,2012-02-01,4,0,18617,0
Inyo,2012,2012-03-01,3,0,18617,0
Inyo,2012,2012-04-01,0,0,18617,0
Inyo,2012,2012-05-01,3,0,18617,0
Inyo,2012,2012-06-01,1,0,18617,0
Inyo,2012,2012-07-01,0,0,18617,0
Inyo,2012,2012-08-01,0,0,18617,0
Inyo,2012,2012-09-01,0,0,18617,0
Inyo,2012,2012-10-01,0,0,18617,0
Inyo,2012,2012-11-01,0,0,18617,0
Inyo,2012,2012-12-01,0,0,18617,0
Inyo,2013,2013-01-01,0,0,18673,0
Inyo,2013,2013-02-01,0,0,18673,0
Inyo,2013,2013-03-01,0,0,18673,0
Inyo,2013,2013-04-01,1,0,18673,0
Inyo,2013,2013-05-01,2,0,18673,0
Inyo,2013,2013-06-01,1,0,18673,0
Inyo,2013,2013-07-01,0,0,18673,0
Inyo,2013,2013-08-01,1,0,18673,0
Inyo,2013,2013-09-01,0,0,18673,0
Inyo,2013,2013-10-01,1,0,18673,0
Inyo,2013,2013-11-01,10,0,18673,0
Inyo,2013,2013-12-01,0,0,18673,0
Inyo,2014,2014-01-01,2,0,18771,0
Inyo,2014,2014-02-01,0,0,18771,0
Inyo,2014,2014-03-01,3,0,18771,0
Inyo,2014,2014-04-01,0,0,18771,0
Inyo,2014,2014-05-01,0,0,18771,0
Inyo,2014,2014-06-01,1,0,18771,0
Inyo,2014,2014-07-01,3,0,18771,0
Inyo,2014,2014-08-01,0,0,18771,0
Inyo,2014,2014-09-01,1,0,18771,0
Inyo,2014,2014-10-01,6,0,18771,0
Inyo,2014,2014-11-01,0,0,18771,0
Inyo,2014,2014-12-01,0,0,18771,0
Inyo,2015,2015-01-01,2,0,18765,0
Inyo,2015,2015-02-01,2,0,18765,0
Inyo,2015,2015-03-01,2,0,18765,0
Inyo,2015,2015-04-01,1,0,18765,0
Inyo,2015,2015-05-01,0,0,18765,0
Inyo,2015,2015-06-01,0,0,18765,0
Inyo,2015,2015-07-01,2,0,18765,0
Inyo,2015,2015-08-01,3,0,18765,0
Inyo,2015,2015-09-01,4,0,18765,0
Inyo,2015,2015-10-01,0,0,18765,0
Inyo,2015,2015-11-01,0,0,18765,0
Inyo,2015,2015-12-01,1,0,18765,0
Inyo,2016,2016-01-01,1,0,18876,0
Inyo,2016,2016-02-01,0,0,18876,0
Inyo,2016,2016-03-01,0,0,18876,0
Inyo,2016,2016-04-01,1,0,18876,0
Inyo,2016,2016-05-01,7,0,18876,0
Inyo,2016,2016-06-01,3,0,18876,0
Inyo,2016,2016-07-01,3,0,18876,0
Inyo,2016,2016-08-01,1,0,18876,0
Inyo,2016,2016-09-01,1,0,18876,0
Inyo,2016,2016-10-01,4,0,18876,0
Inyo,2016,2016-11-01,2,0,18876,0
Inyo,2016,2016-12-01,1,0,18876,0
Inyo,2017,2017-01-01,2,0,18880,0
Inyo,2017,2017-02-01,3,0,18880,0
Inyo,2017,2017-03-01,0,0,18880,0
Inyo,2017,2017-04-01,1,0,18880,0
Inyo,2017,2017-05-01,0,0,18880,0
Inyo,2017,2017-06-01,0,0,18880,0
Inyo,2017,2017-07-01,0,0,18880,0
Inyo,2017,2017-08-01,7,0,18880,0
Inyo,2017,2017-09-01,1,0,18880,0
Inyo,2017,2017-10-01,0,0,18880,0
Inyo,2017,2017-11-01,4,0,18880,0
Inyo,2017,2017-12-01,0,0,18880,0
Inyo,2018,2018-01-01,2,0,18906,0
Inyo,2018,2018-02-01,0,0,18906,0
Inyo,2018,2018-03-01,3,0,18906,0
Inyo,2018,2018-04-01,13,0,18906,0
Inyo,2018,2018-05-01,10,0,18906,0
Inyo,2018,2018-06-01,3,0,18906,0
Inyo,2018,2018-07-01,2,0,18906,0
Inyo,2018,2018-08-01,2,0,18906,0
Inyo,2018,2018-09-01,0,0,18906,0
Inyo,2018,2018-10-01,2,0,18906,0
Inyo,2018,2018-11-01,1,0,18906,0
Inyo,2018,2018-12-01,1,0,18906,0
Inyo,2019,2019-01-01,2,0,18938,0
Inyo,2019,2019-02-01,1,0,18938,0
Inyo,2019,2019-03-01,42,0,18938,0
Inyo,2019,2019-04-01,0,0,18938,0
Inyo,2019,2019-05-01,3,0,18938,0
Inyo,2019,2019-06-01,3,0,18938,0
Inyo,2019,2019-07-01,2,0,18938,0
Inyo,2019,2019-08-01,0,0,18938,0
Inyo,2019,2019-09-01,2,0,18938,0
Inyo,2019,2019-10-01,0,0,18938,0
Inyo,2019,2019-11-01,2,0,18938,0
Inyo,2019,2019-12-01,0,0,18938,0
Inyo,2020,2020-01-01,2,0,18995,0
Inyo,2020,2020-02-01,0,0,18995,0
Inyo,2020,2020-03-01,2,0,18995,0
Inyo,2020,2020-04-01,4,0,18995,0
Inyo,2020,2020-05-01,1,0,18995,0
Inyo,2020,2020-06-01,4,0,18995,0
Inyo,2020,2020-07-01,1,0,18995,0
Inyo,2020,2020-08-01,1,0,18995,0
Inyo,2020,2020-09-01,1,0,18995,0
Inyo,2020,2020-10-01,7,0,18995,0
Inyo,2020,2020-11-01,1,0,18995,0
Inyo,2020,2020-12-01,1,0,18995,0
Inyo,2021,2021-01-01,3,0,18982,0
Inyo,2021,2021-02-01,2,0,18982,0
Inyo,2021,2021-03-01,3,0,18982,0
Inyo,2021,2021-04-01,3,0,18982,0
Inyo,2021,2021-05-01,8,0,18982,0
Inyo,2021,2021-06-01,2,0,18982,0
Inyo,2021,2021-07-01,1,0,18982,0
Inyo,2021,2021-08-01,3,0,18982,0
Inyo,2021,2021-09-01,0,0,18982,0
Inyo,2021,2021-10-01,0,0,18982,0
Inyo,2021,2021-11-01,1,0,18982,0
Inyo,2021,2021-12-01,0,0,18982,0
Inyo,2022,2022-01-01,4,0,18921,0
Inyo,2022,2022-02-01,0,0,18921,0
Inyo,2022,2022-03-01,1,0,18921,0
Inyo,2022,2022-04-01,1,0,18921,0
Inyo,2022,2022-05-01,2,0,18921,0
Inyo,2022,2022-06-01,4,0,18921,0
Inyo,2022,2022-07-01,1,0,18921,0
Inyo,2022,2022-08-01,5,0,18921,0
Inyo,2022,2022-09-01,3,0,18921,0
Inyo,2022,2022-10-01,3,0,18921,0
Inyo,2022,2022-11-01,3,0,18921,0
Inyo,2022,2022-12-01,2,0,18921,0
Inyo,2023,2023-01-01,3,0,18896,0
Inyo,2023,2023-02-01,0,0,18896,0
Inyo,2023,2023-03-01,1,0,18896,0
Inyo,2023,2023-04-01,2,0,18896,0
Inyo,2023,2023-05-01,3,0,18896,0
Inyo,2023,2023-06-01,2,0,18896,0
Inyo,2023,2023-07-01,1,0,18896,0
Inyo,2023,2023-08-01,5,0,18896,0
Inyo,2023,2023-09-01,1,0,18896,0
Inyo,2023,2023-10-01,1,0,18896,0
Inyo,2023,2023-11-01,3,0,18896,0
Inyo,2023,2023-12-01,0,0,18896,0
Inyo,2024,2024-01-01,0,0,18852,0
Inyo,2024,2024-02-01,33,0,18852,0
Inyo,2024,2024-03-01,4,0,18852,0
Inyo,2024,2024-04-01,3,0,18852,0
Inyo,2024,2024-05-01,1,0,18852,0
Inyo,2024,2024-06-01,4,1,18852,5.3
Inyo,2024,2024-07-01,1,0,18852,0
Inyo,2024,2024-08-01,5,0,18852,0
Inyo,2024,2024-09-01,0,0,18852,0
Inyo,2024,2024-10-01,0,0,18852,0
Inyo,2024,2024-11-01,7,0,18852,0
Inyo,2024,2024-12-01,3,0,18852,0
Inyo,2025,2025-01-01,0,0,18800,0
Inyo,2025,2025-02-01,7,0,18800,0
Inyo,2025,2025-03-01,1,0,18800,0
Inyo,2025,2025-04-01,6,0,18800,0
Inyo,2025,2025-05-01,2,0,18800,0
Inyo,2025,2025-06-01,0,0,18800,0
Kern,2010,2010-01-01,82,0,839631,0
Kern,2010,2010-02-01,77,0,839631,0
Kern,2010,2010-03-01,63,0,839631,0
Kern,2010,2010-04-01,55,0,839631,0
Kern,2010,2010-05-01,68,0,839631,0
Kern,2010,2010-06-01,80,0,839631,0
Kern,2010,2010-07-01,79,0,839631,0
Kern,2010,2010-08-01,100,0,839631,0
Kern,2010,2010-09-01,63,0,839631,0
Kern,2010,2010-10-01,78,0,839631,0
Kern,2010,2010-11-01,77,0,839631,0
Kern,2010,2010-12-01,86,0,839631,0
Kern,2011,2011-01-01,85,0,845269,0
Kern,2011,2011-02-01,103,0,845269,0
Kern,2011,2011-03-01,79,0,845269,0
Kern,2011,2011-04-01,103,0,845269,0
Kern,2011,2011-05-01,66,0,845269,0
Kern,2011,2011-06-01,63,0,845269,0
Kern,2011,2011-07-01,154,0,845269,0
Kern,2011,2011-08-01,98,0,845269,0
Kern,2011,2011-09-01,204,0,845269,0
Kern,2011,2011-10-01,153,0,845269,0
Kern,2011,2011-11-01,143,0,845269,0
Kern,2011,2011-12-01,115,0,845269,0
Kern,2012,2012-01-01,136,0,853585,0
Kern,2012,2012-02-01,126,0,853585,0
Kern,2012,2012-03-01,99,0,853585,0
Kern,2012,2012-04-01,178,0,853585,0
Kern,2012,2012-05-01,160,0,853585,0
Kern,2012,2012-06-01,219,0,853585,0
Kern,2012,2012-07-01,88,0,853585,0
Kern,2012,2012-08-01,130,0,853585,0
Kern,2012,2012-09-01,199,0,853585,0
Kern,2012,2012-10-01,208,0,853585,0
Kern,2012,2012-11-01,200,0,853585,0
Kern,2012,2012-12-01,112,0,853585,0
Kern,2013,2013-01-01,113,0,861948,0
Kern,2013,2013-02-01,87,0,861948,0
Kern,2013,2013-03-01,136,0,861948,0
Kern,2013,2013-04-01,147,0,861948,0
Kern,2013,2013-05-01,152,0,861948,0
Kern,2013,2013-06-01,222,0,861948,0
Kern,2013,2013-07-01,186,0,861948,0
Kern,2013,2013-08-01,154,0,861948,0
Kern,2013,2013-09-01,124,0,861948,0
Kern,2013,2013-10-01,233,0,861948,0
Kern,2013,2013-11-01,153,0,861948,0
Kern,2013,2013-12-01,148,0,861948,0
Kern,2014,2014-01-01,211,0,867021,0
Kern,2014,2014-02-01,141,0,867021,0
Kern,2014,2014-03-01,168,0,867021,0
Kern,2014,2014-04-01,148,0,867021,0
Kern,2014,2014-05-01,104,0,867021,0
Kern,2014,2014-06-01,200,0,867021,0
Kern,2014,2014-07-01,107,0,867021,0
Kern,2014,2014-08-01,133,0,867021,0
Kern,2014,2014-09-01,195,0,867021,0
Kern,2014,2014-10-01,281,0,867021,0
Kern,2014,2014-11-01,135,0,867021,0
Kern,2014,2014-12-01,73,0,867021,0
Kern,2015,2015-01-01,108,0,873453,0
Kern,2015,2015-02-01,74,0,873453,0
Kern,2015,2015-03-01,67,0,873453,0
Kern,2015,2015-04-01,120,0,873453,0
Kern,2015,2015-05-01,103,0,873453,0
Kern,2015,2015-06-01,121,0,873453,0
Kern,2015,2015-07-01,107,0,873453,0
Kern,2015,2015-08-01,92,0,873453,0
Kern,2015,2015-09-01,98,0,873453,0
Kern,2015,2015-10-01,172,1,873453,0.1
Kern,2015,2015-11-01,116,0,873453,0
Kern,2015,2015-12-01,88,0,873453,0
Kern,2016,2016-01-01,107,0,876846,0
Kern,2016,2016-02-01,68,0,876846,0
Kern,2016,2016-03-01,72,0,876846,0
Kern,2016,2016-04-01,106,0,876846,0
Kern,2016,2016-05-01,68,0,876846,0
Kern,2016,2016-06-01,126,0,876846,0
Kern,2016,2016-07-01,121,0,876846,0
Kern,2016,2016-08-01,92,0,876846,0
Kern,2016,2016-09-01,294,0,876846,0
Kern,2016,2016-10-01,125,0,876846,0
Kern,2016,2016-11-01,156,0,876846,0
Kern,2016,2016-12-01,84,0,876846,0
Kern,2017,2017-01-01,108,0,883531,0
Kern,2017,2017-02-01,98,0,883531,0
Kern,2017,2017-03-01,141,0,883531,0
Kern,2017,2017-04-01,82,0,883531,0
Kern,2017,2017-05-01,148,0,883531,0
Kern,2017,2017-06-01,112,0,883531,0
Kern,2017,2017-07-01,79,1,883531,0.1
Kern,2017,2017-08-01,83,0,883531,0
Kern,2017,2017-09-01,107,0,883531,0
Kern,2017,2017-10-01,106,0,883531,0
Kern,2017,2017-11-01,87,0,883531,0
Kern,2017,2017-12-01,95,0,883531,0
Kern,2018,2018-01-01,105,0,891340,0
Kern,2018,2018-02-01,85,1,891340,0.1
Kern,2018,2018-03-01,55,0,891340,0
Kern,2018,2018-04-01,100,0,891340,0
Kern,2018,2018-05-01,149,1,891340,0.1
Kern,2018,2018-06-01,145,3,891340,0.3
Kern,2018,2018-07-01,147,6,891340,0.7
Kern,2018,2018-08-01,137,1,891340,0.1
Kern,2018,2018-09-01,135,3,891340,0.3
Kern,2018,2018-10-01,131,1,891340,0.1
Kern,2018,2018-11-01,131,2,891340,0.2
Kern,2018,2018-12-01,102,1,891340,0.1
Kern,2019,2019-01-01,120,1,898617,0.1
Kern,2019,2019-02-01,83,1,898617,0.1
Kern,2019,2019-03-01,89,1,898617,0.1
Kern,2019,2019-04-01,155,9,898617,1
Kern,2019,2019-05-01,142,1,898617,0.1
Kern,2019,2019-06-01,83,3,898617,0.3
Kern,2019,2019-07-01,165,1,898617,0.1
Kern,2019,2019-08-01,110,1,898617,0.1
Kern,2019,2019-09-01,68,0,898617,0
Kern,2019,2019-10-01,203,1,898617,0.1
Kern,2019,2019-11-01,119,1,898617,0.1
Kern,2019,2019-12-01,89,3,898617,0.3
Kern,2020,2020-01-01,171,7,907416,0.8
Kern,2020,2020-02-01,169,12,907416,1.3
Kern,2020,2020-03-01,159,14,907416,1.5
Kern,2020,2020-04-01,140,5,907416,0.6
Kern,2020,2020-05-01,132,3,907416,0.3
Kern,2020,2020-06-01,169,4,907416,0.4
Kern,2020,2020-07-01,212,16,907416,1.8
Kern,2020,2020-08-01,178,13,907416,1.4
Kern,2020,2020-09-01,193,18,907416,2
Kern,2020,2020-10-01,247,26,907416,2.9
Kern,2020,2020-11-01,190,23,907416,2.5
Kern,2020,2020-12-01,282,31,907416,3.4
Kern,2021,2021-01-01,233,31,906122,3.4
Kern,2021,2021-02-01,211,18,906122,2
Kern,2021,2021-03-01,228,14,906122,1.5
Kern,2021,2021-04-01,148,9,906122,1
Kern,2021,2021-05-01,164,9,906122,1
Kern,2021,2021-06-01,164,21,906122,2.3
Kern,2021,2021-07-01,196,17,906122,1.9
Kern,2021,2021-08-01,208,21,906122,2.3
Kern,2021,2021-09-01,125,11,906122,1.2
Kern,2021,2021-10-01,122,8,906122,0.9
Kern,2021,2021-11-01,96,4,906122,0.4
Kern,2021,2021-12-01,128,11,906122,1.2
Kern,2022,2022-01-01,165,25,910744,2.7
Kern,2022,2022-02-01,224,28,910744,3.1
Kern,2022,2022-03-01,220,15,910744,1.6
Kern,2022,2022-04-01,146,5,910744,0.5
Kern,2022,2022-05-01,161,13,910744,1.4
Kern,2022,2022-06-01,197,14,910744,1.5
Kern,2022,2022-07-01,162,17,910744,1.9
Kern,2022,2022-08-01,229,29,910744,3.2
Kern,2022,2022-09-01,165,16,910744,1.8
Kern,2022,2022-10-01,135,11,910744,1.2
Kern,2022,2022-11-01,168,20,910744,2.2
Kern,2022,2022-12-01,132,7,910744,0.8
Kern,2023,2023-01-01,259,18,909221,2
Kern,2023,2023-02-01,198,21,909221,2.3
Kern,2023,2023-03-01,215,20,909221,2.2
Kern,2023,2023-04-01,162,19,909221,2.1
Kern,2023,2023-05-01,211,26,909221,2.9
Kern,2023,2023-06-01,172,19,909221,2.1
Kern,2023,2023-07-01,215,25,909221,2.7
Kern,2023,2023-08-01,192,20,909221,2.2
Kern,2023,2023-09-01,185,13,909221,1.4
Kern,2023,2023-10-01,216,12,909221,1.3
Kern,2023,2023-11-01,144,9,909221,1
Kern,2023,2023-12-01,176,14,909221,1.5
Kern,2024,2024-01-01,294,30,918005,3.3
Kern,2024,2024-02-01,659,105,918005,11.4
Kern,2024,2024-03-01,628,106,918005,11.5
Kern,2024,2024-04-01,682,104,918005,11.3
Kern,2024,2024-05-01,206,26,918005,2.8
Kern,2024,2024-06-01,179,13,918005,1.4
Kern,2024,2024-07-01,413,31,918005,3.4
Kern,2024,2024-08-01,446,20,918005,2.2
Kern,2024,2024-09-01,461,36,918005,3.9
Kern,2024,2024-10-01,519,15,918005,1.6
Kern,2024,2024-11-01,317,24,918005,2.6
Kern,2024,2024-12-01,533,19,918005,2.1
Kern,2025,2025-01-01,579,68,923961,7.4
Kern,2025,2025-02-01,440,8,923961,0.9
Kern,2025,2025-03-01,255,20,923961,2.2
Kern,2025,2025-04-01,181,20,923961,2.2
Kern,2025,2025-05-01,230,25,923961,2.7
Kern,2025,2025-06-01,253,32,923961,3.5
Kings,2010,2010-01-01,6,0,152982,0
Kings,2010,2010-02-01,3,0,152982,0
Kings,2010,2010-03-01,3,0,152982,0
Kings,2010,2010-04-01,7,0,152982,0
Kings,2010,2010-05-01,12,0,152982,0
Kings,2010,2010-06-01,11,0,152982,0
Kings,2010,2010-07-01,3,0,152982,0
Kings,2010,2010-08-01,4,0,152982,0
Kings,2010,2010-09-01,9,0,152982,0
Kings,2010,2010-10-01,2,0,152982,0
Kings,2010,2010-11-01,4,0,152982,0
Kings,2010,2010-12-01,4,0,152982,0
Kings,2011,2011-01-01,5,0,150073,0
Kings,2011,2011-02-01,4,0,150073,0
Kings,2011,2011-03-01,23,0,150073,0
Kings,2011,2011-04-01,9,0,150073,0
Kings,2011,2011-05-01,2,0,150073,0
Kings,2011,2011-06-01,7,0,150073,0
Kings,2011,2011-07-01,11,0,150073,0
Kings,2011,2011-08-01,7,0,150073,0
Kings,2011,2011-09-01,3,0,150073,0
Kings,2011,2011-10-01,7,0,150073,0
Kings,2011,2011-11-01,7,0,150073,0
Kings,2011,2011-12-01,4,0,150073,0
Kings,2012,2012-01-01,3,0,151242,0
Kings,2012,2012-02-01,17,0,151242,0
Kings,2012,2012-03-01,12,0,151242,0
Kings,2012,2012-04-01,9,0,151242,0
Kings,2012,2012-05-01,8,0,151242,0
Kings,2012,2012-06-01,5,0,151242,0
Kings,2012,2012-07-01,37,0,151242,0
Kings,2012,2012-08-01,7,0,151242,0
Kings,2012,2012-09-01,5,0,151242,0
Kings,2012,2012-10-01,14,0,151242,0
Kings,2012,2012-11-01,11,0,151242,0
Kings,2012,2012-12-01,12,0,151242,0
Kings,2013,2013-01-01,10,0,150004,0
Kings,2013,2013-02-01,6,0,150004,0
Kings,2013,2013-03-01,7,0,150004,0
Kings,2013,2013-04-01,13,0,150004,0
Kings,2013,2013-05-01,9,0,150004,0
Kings,2013,2013-06-01,8,0,150004,0
Kings,2013,2013-07-01,3,0,150004,0
Kings,2013,2013-08-01,2,0,150004,0
Kings,2013,2013-09-01,5,0,150004,0
Kings,2013,2013-10-01,4,0,150004,0
Kings,2013,2013-11-01,12,0,150004,0
Kings,2013,2013-12-01,10,0,150004,0
Kings,2014,2014-01-01,18,0,148974,0
Kings,2014,2014-02-01,7,0,148974,0
Kings,2014,2014-03-01,6,0,148974,0
Kings,2014,2014-04-01,35,0,148974,0
Kings,2014,2014-05-01,13,0,148974,0
Kings,2014,2014-06-01,15,0,148974,0
Kings,2014,2014-07-01,16,0,148974,0
Kings,2014,2014-08-01,5,0,148974,0
Kings,2014,2014-09-01,15,0,148974,0
Kings,2014,2014-10-01,16,0,148974,0
Kings,2014,2014-11-01,15,0,148974,0
Kings,2014,2014-12-01,4,0,148974,0
Kings,2015,2015-01-01,5,0,148817,0
Kings,2015,2015-02-01,6,0,148817,0
Kings,2015,2015-03-01,10,0,148817,0
Kings,2015,2015-04-01,17,0,148817,0
Kings,2015,2015-05-01,9,0,148817,0
Kings,2015,2015-06-01,12,0,148817,0
Kings,2015,2015-07-01,5,0,148817,0
Kings,2015,2015-08-01,2,0,148817,0
Kings,2015,2015-09-01,7,0,148817,0
Kings,2015,2015-10-01,7,0,148817,0
Kings,2015,2015-11-01,5,0,148817,0
Kings,2015,2015-12-01,4,0,148817,0
Kings,2016,2016-01-01,12,0,148487,0
Kings,2016,2016-02-01,7,0,148487,0
Kings,2016,2016-03-01,13,0,148487,0
Kings,2016,2016-04-01,4,0,148487,0
Kings,2016,2016-05-01,6,0,148487,0
Kings,2016,2016-06-01,12,0,148487,0
Kings,2016,2016-07-01,4,0,148487,0
Kings,2016,2016-08-01,5,0,148487,0
Kings,2016,2016-09-01,26,0,148487,0
Kings,2016,2016-10-01,8,0,148487,0
Kings,2016,2016-11-01,7,0,148487,0
Kings,2016,2016-12-01,3,0,148487,0
Kings,2017,2017-01-01,3,0,148079,0
Kings,2017,2017-02-01,4,0,148079,0
Kings,2017,2017-03-01,20,0,148079,0
Kings,2017,2017-04-01,5,0,148079,0
Kings,2017,2017-05-01,12,0,148079,0
Kings,2017,2017-06-01,13,0,148079,0
Kings,2017,2017-07-01,14,1,148079,0.7
Kings,2017,2017-08-01,9,1,148079,0.7
Kings,2017,2017-09-01,13,0,148079,0
Kings,2017,2017-10-01,13,0,148079,0
Kings,2017,2017-11-01,5,0,148079,0
Kings,2017,2017-12-01,10,0,148079,0
Kings,2018,2018-01-01,14,0,150058,0
Kings,2018,2018-02-01,16,0,150058,0
Kings,2018,2018-03-01,8,0,150058,0
Kings,2018,2018-04-01,12,0,150058,0
Kings,2018,2018-05-01,9,0,150058,0
Kings,2018,2018-06-01,8,0,150058,0
Kings,2018,2018-07-01,16,0,150058,0
Kings,2018,2018-08-01,7,0,150058,0
Kings,2018,2018-09-01,15,0,150058,0
Kings,2018,2018-10-01,8,0,150058,0
Kings,2018,2018-11-01,7,0,150058,0
Kings,2018,2018-12-01,22,0,150058,0
Kings,2019,2019-01-01,9,0,151918,0
Kings,2019,2019-02-01,11,0,151918,0
Kings,2019,2019-03-01,23,0,151918,0
Kings,2019,2019-04-01,11,0,151918,0
Kings,2019,2019-05-01,9,0,151918,0
Kings,2019,2019-06-01,25,1,151918,0.7
Kings,2019,2019-07-01,42,1,151918,0.7
Kings,2019,2019-08-01,15,1,151918,0.7
Kings,2019,2019-09-01,13,1,151918,0.7
Kings,2019,2019-10-01,16,1,151918,0.7
Kings,2019,2019-11-01,15,0,151918,0
Kings,2019,2019-12-01,14,2,151918,1.3
Kings,2020,2020-01-01,11,1,152249,0.7
Kings,2020,2020-02-01,8,0,152249,0
Kings,2020,2020-03-01,16,1,152249,0.7
